panel LE : -0.840315, -5.53173, 1.56966, TE : 0.0042422, -5.49199, 1.55961
10, 1.20093, 0.0148975, -0.000989358
11, 1.26279, 0.0165894, 0.00679708
12, 1.28547, 0.0194888, 0.0200101
13, 1.33109, 0.022519, 0.0270337
14, 1.37204, 0.0266087, 0.0319864
15, 1.40071, 0.0326743, 0.0347502
16, 1.4108, 0.0418373, 0.0346639
17, 1.38683, 0.0564928, 0.0308776
18, 1.31577, 0.0791236, 0.0226706
19, 1.21667, 0.107481, 0.011187
panel LE : -1.02553, -5.28405, 2.41573, TE : 0.134416, -5.24199, 2.39595
-1, 0.0408556, 0.0105292, -0.0122058
0, 0.129241, 0.00920269, -0.00784534
1, 0.226796, 0.0088893, -0.00465972
2, 0.330875, 0.00906189, -0.00267805
3, 0.434669, 0.00925424, -0.000664992
4, 0.537854, 0.00951506, 0.00141588
5, 0.641807, 0.00988705, 0.00331918
6, 0.752723, 0.0105376, 0.00352665
7, 0.865718, 0.0113236, 0.00289678
8, 0.977434, 0.0122712, 0.00212942
9, 1.09268, 0.0134302, 0.000115763
10, 1.20089, 0.0148384, -0.000957011
11, 1.26227, 0.0166173, 0.00684303
12, 1.28593, 0.0194719, 0.0199394
13, 1.3324, 0.0224482, 0.0268981
14, 1.37384, 0.026489, 0.0318588
15, 1.40385, 0.0324131, 0.0346427
16, 1.41403, 0.0415313, 0.0346285
17, 1.3899, 0.0561804, 0.0308657
18, 1.31843, 0.078867, 0.0226276
19, 1.22267, 0.106688, 0.0113893
panel LE : -1.03846, -5.25643, 2.4491, TE : 0.144432, -5.21692, 2.43066
-1, 0.0408352, 0.010491, -0.0122059
0, 0.129425, 0.00917214, -0.00788083
1, 0.227103, 0.00885071, -0.00472319
2, 0.331329, 0.00901321, -0.00276706
3, 0.435293, 0.00920743, -0.00079074
4, 0.538513, 0.00946329, 0.00128267
5, 0.642313, 0.0098252, 0.00321709
6, 0.752915, 0.010465, 0.00350342
7, 0.86601, 0.0112499, 0.00285585
8, 0.977184, 0.0122174, 0.00218754
9, 1.0928, 0.0133558, 0.000122871
10, 1.20076, 0.0147777, -0.000903458
11, 1.26159, 0.0166479, 0.00692113
12, 1.28645, 0.0194468, 0.0198649
13, 1.33431, 0.0223335, 0.0267088
14, 1.37559, 0.0263671, 0.0317387
15, 1.4068, 0.0321626, 0.0345472
16, 1.41691, 0.0412525, 0.0346008
17, 1.39287, 0.0558635, 0.0308767
18, 1.32599, 0.0778702, 0.0229235
19, 1.22848, 0.105898, 0.0116174
panel LE : -1.05138, -5.22881, 2.48247, TE : 0.154448, -5.19185, 2.46537
-1, 0.0407929, 0.0104568, -0.0122027
0, 0.129611, 0.00914774, -0.00791599
1, 0.227396, 0.0088174, -0.00478396
2, 0.331756, 0.00896906, -0.00285115
4, 0.539137, 0.00941684, 0.00115459
5, 0.642767, 0.00976868, 0.00312242
6, 0.753001, 0.0103969, 0.00349966
7, 0.866186, 0.011182, 0.00283542
8, 0.976749, 0.0121701, 0.00228055
9, 1.09276, 0.013288, 0.000158683
10, 1.20043, 0.014725, -0.000815356
11, 1.25721, 0.0168058, 0.00760001
12, 1.28721, 0.0194045, 0.019763
13, 1.33606, 0.0222243, 0.0265365
14, 1.37771, 0.026212, 0.0315997
15, 1.40951, 0.0319261, 0.0344625
16, 1.41963, 0.0409836, 0.0345806
17, 1.39687, 0.0553975, 0.0309606
18, 1.33264, 0.0769939, 0.0231836
19, 1.23405, 0.105121, 0.0118623
panel LE : -1.06432, -5.2012, 2.51585, TE : 0.164463, -5.16678, 2.50008
-1, 0.0407484, 0.0104261, -0.0121992
0, 0.129817, 0.00912769, -0.00795364
1, 0.227677, 0.00878929, -0.00484241
2, 0.332161, 0.00892898, -0.00293079
3, 0.436334, 0.00912403, -0.00100121
4, 0.539726, 0.00937601, 0.00103199
5, 0.643191, 0.00971658, 0.003033
6, 0.752992, 0.0103327, 0.00351408
7, 0.866257, 0.0111192, 0.00283385
8, 0.976685, 0.0121262, 0.00229279
9, 1.0926, 0.0132249, 0.000216569
10, 1.19996, 0.0146783, -0.000703643
11, 1.25199, 0.0169915, 0.00842058
12, 1.28834, 0.0193381, 0.0196163
13, 1.33762, 0.0221218, 0.0263836
14, 1.38002, 0.0260378, 0.0314515
15, 1.412, 0.031704, 0.0343891
16, 1.42222, 0.0407176, 0.0345731
17, 1.40218, 0.054749, 0.0311263
18, 1.33877, 0.0761829, 0.0234362
19, 1.23945, 0.104345, 0.0121305
panel LE : -1.07725, -5.17361, 2.54923, TE : 0.174479, -5.14171, 2.53479
-1, 0.0407023, 0.0103999, -0.0121954
0, 0.130067, 0.00910257, -0.00799729
1, 0.227962, 0.00876492, -0.00490099
2, 0.332548, 0.0088928, -0.00300726
3, 0.436744, 0.00908593, -0.00108413
4, 0.540296, 0.0093398, 0.000912222
5, 0.643584, 0.0096688, 0.00294994
6, 0.752893, 0.0102723, 0.0035451
7, 0.866219, 0.0110616, 0.00285245
8, 0.97689, 0.0120649, 0.00226698
9, 1.09233, 0.0131655, 0.000294338
10, 1.19939, 0.0146333, -0.000571814
11, 1.25118, 0.0170172, 0.0085348
12, 1.28945, 0.0192694, 0.0194742
13, 1.33902, 0.0220249, 0.0262468
